출발행정코드,출발도,출발시,출발동,출발 주소,도착행정코드,도착도,도착시,도착동,도착 주소,위도,경도
5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,,
5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,,
5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011068000,제주특별자치도,제주시,이호동,제주특별자치도 제주시 이호동,,
5011068000,제주특별자치도,제주시,이호동,제주특별자치도 제주시 이호동,5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,,
5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011067000,제주특별자치도,제주시,외도동,제주특별자치도 제주시 외도동,,
5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,,
5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,,
5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,,
5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,5013059000,제주특별자치도,서귀포시,대륜동,제주특별자치도 서귀포시 대륜동,,
5013059000,제주특별자치도,서귀포시,대륜동,제주특별자치도 서귀포시 대륜동,5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,,
5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,5011025900,제주특별자치도,제주시,조천읍,제주특별자치도 제주시 조천읍,,
5011025900,제주특별자치도,제주시,조천읍,제주특별자치도 제주시 조천읍,5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,,
5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,5013059000,제주특별자치도,서귀포시,대륜동,제주특별자치도 서귀포시 대륜동,,
5013059000,제주특별자치도,서귀포시,대륜동,제주특별자치도 서귀포시 대륜동,5013060000,제주특별자치도,서귀포시,대천동,제주특별자치도 서귀포시 대천동,,
5013025000,제주특별자치도,서귀포시,대정읍,제주특별자치도 서귀포시 대정읍,5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,,
5013031000,제주특별자치도,서귀포시,안덕면,제주특별자치도 서귀포시 안덕면,5013025000,제주특별자치도,서귀포시,대정읍,제주특별자치도 서귀포시 대정읍,,
5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011064000,제주특별자치도,제주시,오라동,제주특별자치도 제주시 오라동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,,
5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,,
5011063000,제주특별자치도,제주시,아라동,제주특별자치도 제주시 아라동,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011056000,제주특별자치도,제주시,삼도2동,제주특별자치도 제주시 삼도2동,5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,,
5011058000,제주특별자치도,제주시,용담2동,제주특별자치도 제주시 용담2동,5011056000,제주특별자치도,제주시,삼도2동,제주특별자치도 제주시 삼도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,5011061000,제주특별자치도,제주시,삼양동,제주특별자치도 제주시 삼양동,,
5011065000,제주특별자치도,제주시,연동,제주특별자치도 제주시 연동,5011066000,제주특별자치도,제주시,노형동,제주특별자치도 제주시 노형동,,
5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,,
5011054000,제주특별자치도,제주시,이도2동,제주특별자치도 제주시 이도2동,5011055000,제주특별자치도,제주시,삼도1동,제주특별자치도 제주시 삼도1동,,
